country,title
Indonesia,"After_the_Dark"
Indonesia,"Alley_to_Bali"
Indonesia,"Amok_(1934_film)"
Indonesia,"Anacondas:_The_Hunt_for_the_Blood_Orchid"
Indonesia,"Anjoran_Nasib"
Indonesia,"Bali_(film)"
Indonesia,"The_Beast_of_Borneo"
Indonesia,"Blackhat_(film)"
Indonesia,"Blood_Oath_(film)"
Indonesia,"Born_to_Be_Wild_(2011_film)"
Indonesia,"Braindead_(film)"
Indonesia,"Broken_Silence_(1996_film)"
Indonesia,"Clash_of_the_Empires"
Indonesia,"Coblos_Cinta"
Indonesia,"Crosswinds_(film)"
Indonesia,"Dangerous_Paradise"
Indonesia,"The_Devil's_Sword"
Indonesia,"East_of_Borneo"
Indonesia,"East_of_Sumatra"
Indonesia,"Eat_Pray_Love"
Indonesia,"Embun"
Indonesia,"Fair_Wind_to_Java"
Indonesia,"Farewell_to_the_King"
Indonesia,"Get_Married_(film)"
Indonesia,"Gold_(2016_film)"
Indonesia,"The_Golden_Cane_Warrior"
Indonesia,"Grimsby_(film)"
Indonesia,"Headshot_(2016_film)"
Indonesia,"Honeymoon_in_Bali"
Indonesia,"Ibunda"
Indonesia,"Into_the_Inferno_(film)"
Indonesia,"Janji_Joni"
Indonesia,"Janur_Kuning"
Indonesia,"Java_Heat"
Indonesia,"Jungle_Child_(film)"
Indonesia,"Kereta_Hantu_Manggarai"
Indonesia,"Killers_(2014_film)"
Indonesia,"Krakatoa,_East_of_Java"
Indonesia,"Kuntilanak_(film)"
Indonesia,"Kuntilanak_3"
Indonesia,"Laskar_Pelangi"
Indonesia,"Laughing_Anne"
Indonesia,"Lawang_Sewu:_Dendam_Kuntilanak"
Indonesia,"The_Look_of_Silence"
Indonesia,"Looking_for_Jackie"
Indonesia,"Macabre_(2009_film)"
Indonesia,"Max_Havelaar_(film)"
Indonesia,"Merantau"
Indonesia,"Merry_Christmas,_Mr._Lawrence"
Indonesia,"Momotaro:_Sacred_Sailors"
Indonesia,"Outcast_of_the_Islands"
Indonesia,"Paradise_Road_(1997_film)"
Indonesia,"Pengkhianatan_G30S/PKI"
Indonesia,"Prenjak"
Indonesia,"Prophecies_of_Nostradamus"
Indonesia,"Putih_Abu-Abu_dan_Sepatu_Kets"
Indonesia,"The_Raid_(2011_film)"
Indonesia,"Road_to_Bali"
Indonesia,"Samarang_(film)"
Indonesia,"Samiun_dan_Dasima"
Indonesia,"Selamat_Berdjuang,_Masku!"
Indonesia,"Serangan_Fajar"
Indonesia,"Serigala_Terakhir"
Indonesia,"Si_Buta_Lawan_Jaka_Sembung"
Indonesia,"Soeara_Berbisa"
Indonesia,"Tjioeng_Wanara"
Indonesia,"Ved_verdens_ende"
Indonesia,"Victory_(1919_film)"
Indonesia,"Victory_(1940_film)"
Indonesia,"Victory_(1996_film)"
Indonesia,"The_Wandering_Earth"
Indonesia,"Workingman's_Death"
Indonesia,"The_Year_of_Living_Dangerously_(film)"
Indonesia,"Zombie_Holocaust"
