country,title
Ireland,"List_of_films_set_in_Ireland"
Ireland,"The_Abduction_Club"
Ireland,"Agnes_Browne"
Ireland,"Alarm_(2008_film)"
Ireland,"Alive_and_Kicking_(1959_film)"
Ireland,"All_for_Old_Ireland"
Ireland,"Among_the_Irish_Fisher_Folk"
Ireland,"Angela's_Ashes_(film)"
Ireland,"Another_Shore"
Ireland,"Arrah-na-Pogue"
Ireland,"Barry_Lyndon"
Ireland,"Beloved_Enemy"
Ireland,"Bipedality_(film)"
Ireland,"Black_'47_(film)"
Ireland,"The_Black_Sheep_(1960_film)"
Ireland,"The_Bloodsucker_Leads_the_Dance"
Ireland,"Bold_Emmett_Ireland's_Martyr"
Ireland,"The_Boondock_Saints_II:_All_Saints_Day"
Ireland,"Boy_Eats_Girl"
Ireland,"The_Boy_from_Mercury"
Ireland,"Brooklyn_(film)"
Ireland,"The_Brylcreem_Boys"
Ireland,"Byzantium_(film)"
Ireland,"Calvary_(2014_film)"
Ireland,"The_Canal_(2014_film)"
Ireland,"Captain_Lightfoot"
Ireland,"Closure_of_Catharsis"
Ireland,"The_Colleen_Bawn_(1924_film)"
Ireland,"The_Colleen_Bawn_(1911_American_film)"
Ireland,"Come_Back_to_Erin"
Ireland,"The_Commitments_(film)"
Ireland,"Conway,_the_Kerry_Dancer"
Ireland,"The_Crush_(2010_film)"
Ireland,"Da_(film)"
Ireland,"Dancing_at_Lughnasa_(film)"
Ireland,"Darby_O'Gill_and_the_Little_People"
Ireland,"A_Date_for_Mad_Mary"
Ireland,"The_Dawn_(film)"
Ireland,"Dead_Along_the_Way"
Ireland,"Dead_Man's_Evidence"
Ireland,"Dementia_13"
Ireland,"Doughboys_in_Ireland"
Ireland,"Durango_(film)"
Ireland,"The_Early_Bird_(1936_film)"
Ireland,"The_Eclipse_(2009_film)"
Ireland,"Enchantment_(1920_film)"
Ireland,"Er_kann's_nicht_lassen"
Ireland,"Evil_Breed:_The_Legend_of_Samhain"
Ireland,"The_Eye_of_the_Government"
Ireland,"The_Fantasist"
Ireland,"Far_From_Erin's_Isle"
Ireland,"The_Field_(film)"
Ireland,"The_Fighting_O'Flynn"
Ireland,"The_Fighting_Prince_of_Donegal"
Ireland,"The_Fishermaid_of_Ballydavid"
Ireland,"Fools_of_Fortune"
Ireland,"For_Ireland's_Sake"
Ireland,"The_Fox_of_Glenarvon"
Ireland,"The_Foxes_of_Harrow"
Ireland,"The_Franciscan_Friars_of_Killarney"
Ireland,"Frankie_Starlight"
Ireland,"General_John_Regan_(1921_film)"
Ireland,"General_John_Regan_(1933_film)"
Ireland,"A_Girl_from_Mogadishu"
Ireland,"Glassland"
Ireland,"Gold_(2014_film)"
Ireland,"Gorgo_(film)"
Ireland,"Grabbers"
Ireland,"Guns_in_the_Heather"
Ireland,"The_Hallow"
Ireland,"Handsome_Devil_(film)"
Ireland,"Hangman's_House"
Ireland,"Happy_Ever_After_(1954_film)"
Ireland,"He_(film)"
Ireland,"The_High_Command"
Ireland,"High_Spirits_(film)"
Ireland,"His_Mother_(1912_film)"
Ireland,"History_of_Cinema_(2008_film)"
Ireland,"The_Hole_in_the_Ground_(film)"
Ireland,"Hungry_Hill_(film)"
Ireland,"I_Dreamt_I_Woke_Up"
Ireland,"I_See_a_Dark_Stranger"
Ireland,"I_Was_Happy_Here"
Ireland,"In_Fear"
Ireland,"The_Informer_(1929_film)"
Ireland,"The_Informer_(1935_film)"
Ireland,"The_Innocent_Lie"
Ireland,"Into_the_West_(film)"
Ireland,"Ireland,_the_Oppressed"
Ireland,"Irish_and_Proud_of_It_(film)"
Ireland,"Irish_Destiny"
Ireland,"Irish_for_Luck"
Ireland,"Irish_Hearts"
Ireland,"The_Irish_Honeymoon"
Ireland,"The_Irish_in_America"
Ireland,"Irish_Jam"
Ireland,"Island_of_Terror"
Ireland,"Isolation_(2005_film)"
Ireland,"Kathleen_Mavourneen_(1937_film)"
Ireland,"The_Kerry_Gow"
Ireland,"The_Key_(1934_film)"
Ireland,"Killing_Bono"
Ireland,"The_Lady_Peggy's_Escape"
Ireland,"Laws_of_Attraction"
Ireland,"Leap_Year_(2010_film)"
Ireland,"Leprechaun:_Origins"
Ireland,"Life's_a_Breeze"
Ireland,"Lily_of_Killarney_(1929_film)"
Ireland,"Lily_of_Killarney_(1934_film)"
Ireland,"The_Lodgers_(film)"
Ireland,"The_Lost_City_of_Z_(film)"
Ireland,"The_Luck_of_the_Irish_(1936_film)"
Ireland,"The_Luck_of_the_Irish_(1948_film)"
Ireland,"The_Mackintosh_Man"
Ireland,"The_Magdalene_Sisters"
Ireland,"The_Magical_Legend_of_the_Leprechauns"
Ireland,"Mammal_(film)"
Ireland,"Man_of_Aran"
Ireland,"The_March_Hare_(1956_film)"
Ireland,"The_Mayor_From_Ireland"
Ireland,"Mia,_Liebe_meines_Lebens"
Ireland,"Mountains_O'Mourne"
Ireland,"My_Name_Is_Emily"
Ireland,"Nails_(2017_film)"
Ireland,"The_Naked_Truth_(1957_film)"
Ireland,"Night_Boat_to_Dublin"
Ireland,"Nora_(2000_film)"
Ireland,"The_O'Kalems_Visit_Killarney"
Ireland,"The_O'Neill"
Ireland,"Oidhche_Sheanchais"
Ireland,"Ondine_(film)"
Ireland,"Only_Human_(2010_film)"
Ireland,"The_Oracle_(film)"
Ireland,"Ourselves_Alone_(film)"
Ireland,"P.S._I_Love_You_(film)"
Ireland,"Paddy_the_Next_Best_Thing_(1923_film)"
Ireland,"Paddy_the_Next_Best_Thing_(1933_film)"
Ireland,"Papi_Chulo_(film)"
Ireland,"Parnell_(film)"
Ireland,"Patrick's_Day_(film)"
Ireland,"Philomena_(film)"
Ireland,"Plague_Town"
Ireland,"The_Playboy_of_the_Western_World_(film)"
Ireland,"The_Playboys"
Ireland,"The_Plough_and_the_Stars_(film)"
Ireland,"Puckoon"
Ireland,"Puffball_(film)"
Ireland,"The_Purple_Taxi"
